catalog	schema	table	column	type	nullable	length	remarks
MFGPROD	PUB	idh_hist	idh_qty_ship	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_qty_inv	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_loc	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_type	varchar	1	30	
MFGPROD	PUB	idh_hist	idh_price	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_std_cost	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_qty_chg	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_bo_chg	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_acct	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_abnormal	bit	1	1	
MFGPROD	PUB	idh_hist	idh_taxable	bit	1	1	
MFGPROD	PUB	idh_hist	idh_serial	varchar	1	50	
MFGPROD	PUB	idh_hist	idh_desc	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_um	varchar	1	30	
MFGPROD	PUB	idh_hist	idh_cc	varchar	1	30	
MFGPROD	PUB	idh_hist	idh_comment	varchar	1	410	
MFGPROD	PUB	idh_hist	idh_lot	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_um_conv	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_fa_nbr	varchar	1	30	
MFGPROD	PUB	idh_hist	idh_disc_pct	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_project	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_cmtindx	integer	1	10	
MFGPROD	PUB	idh_hist	idh_custpart	varchar	1	30	
MFGPROD	PUB	idh_hist	idh__qad01	integer	1	10	
MFGPROD	PUB	idh_hist	idh_status	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_xslspsn	varchar	1	246	
MFGPROD	PUB	idh_hist	idh_xcomm_pct	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_dsc_acct	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_dsc_cc	varchar	1	30	
MFGPROD	PUB	idh_hist	idh_list_pr	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_user1	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_user2	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_sob_rev	date	1	10	
MFGPROD	PUB	idh_hist	idh_sob_std	bit	1	1	
MFGPROD	PUB	idh_hist	idh_qty_qote	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_consume	bit	1	1	
MFGPROD	PUB	idh_hist	idh_expire	date	1	10	
MFGPROD	PUB	idh_hist	idh__qad02	bit	1	1	
MFGPROD	PUB	idh_hist	idh_taxc	varchar	1	30	
MFGPROD	PUB	idh_hist	idh_inv_nbr	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_site	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_prodline	varchar	1	30	
MFGPROD	PUB	idh_hist	idh__chr01	varchar	1	80	
MFGPROD	PUB	idh_hist	idh__chr02	varchar	1	80	
MFGPROD	PUB	idh_hist	idh__chr03	varchar	1	80	
MFGPROD	PUB	idh_hist	idh__chr04	varchar	1	80	
MFGPROD	PUB	idh_hist	idh__chr05	varchar	1	80	
MFGPROD	PUB	idh_hist	idh__chr06	varchar	1	80	
MFGPROD	PUB	idh_hist	idh__chr07	varchar	1	80	
MFGPROD	PUB	idh_hist	idh__chr08	varchar	1	80	
MFGPROD	PUB	idh_hist	idh__chr09	varchar	1	80	
MFGPROD	PUB	idh_hist	idh__chr10	varchar	1	80	
MFGPROD	PUB	idh_hist	idh__dte01	date	1	10	
MFGPROD	PUB	idh_hist	idh__dte02	date	1	10	
MFGPROD	PUB	idh_hist	idh__dec01	numeric	1	38	
MFGPROD	PUB	idh_hist	idh__dec02	numeric	1	38	
MFGPROD	PUB	idh_hist	idh__log01	bit	1	1	
MFGPROD	PUB	idh_hist	idh__dte03	date	1	10	
MFGPROD	PUB	idh_hist	idh__dec03	numeric	1	38	
MFGPROD	PUB	idh_hist	idh__dec04	numeric	1	38	
MFGPROD	PUB	idh_hist	idh__dec05	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_tax_max	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_tax_in	bit	1	1	
MFGPROD	PUB	idh_hist	idh_pst	bit	1	1	
MFGPROD	PUB	idh_hist	idh_for	varchar	1	30	
MFGPROD	PUB	idh_hist	idh_ref	integer	1	10	
MFGPROD	PUB	idh_hist	idh_qty_per	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_qty_item	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_rma_type	varchar	1	30	
MFGPROD	PUB	idh_hist	idh_owner	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_calc_isb	bit	1	1	
MFGPROD	PUB	idh_hist	idh_fr_rate	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_slspsn	varchar	1	328	
MFGPROD	PUB	idh_hist	idh_comm_pct	varchar	1	160	
MFGPROD	PUB	idh_hist	idh_retro_price	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_fst_list	bit	1	1	
MFGPROD	PUB	idh_hist	idh_cum_date	varchar	1	72	
MFGPROD	PUB	idh_hist	idh_contr_id	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_cum_qty	varchar	1	160	
MFGPROD	PUB	idh_hist	idh_curr_rlse_id	varchar	1	246	
MFGPROD	PUB	idh_hist	idh_ord_mult	numeric	1	20	
MFGPROD	PUB	idh_hist	idh_pkg_code	varchar	1	30	
MFGPROD	PUB	idh_hist	idh_rlse_nbr	integer	1	10	
MFGPROD	PUB	idh_hist	idh_sch_data	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_sch_mrp	bit	1	1	
MFGPROD	PUB	idh_hist	idh_sched	bit	1	1	
MFGPROD	PUB	idh_hist	idh_trans_lt	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_fsm_type	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_sa_nbr	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_fr_chg	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_fr_class	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_fr_wt	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_fr_wt_um	varchar	1	30	
MFGPROD	PUB	idh_hist	idh_fix_pr	bit	1	1	
MFGPROD	PUB	idh_hist	idh_tax_usage	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_tax_env	varchar	1	30	
MFGPROD	PUB	idh_hist	idh_fr_list	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_crt_int	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_act_price	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_auto_ins	bit	1	1	
MFGPROD	PUB	idh_hist	idh_covered_amt	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_override_lmt	bit	1	1	
MFGPROD	PUB	idh_hist	idh_enduser	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_isb_loc	varchar	1	30	
MFGPROD	PUB	idh_hist	idh_isb_ref	integer	1	10	
MFGPROD	PUB	idh_hist	idh_ship	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_fixed_price	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_inv_cost	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_partial	bit	1	1	
MFGPROD	PUB	idh_hist	idh_pickdate	date	1	10	
MFGPROD	PUB	idh_hist	idh_conrep	varchar	1	30	
MFGPROD	PUB	idh_hist	idh_start_eff	varchar	1	72	
MFGPROD	PUB	idh_hist	idh_end_eff	varchar	1	72	
MFGPROD	PUB	idh_hist	idh_out_po	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_translt_hrs	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_pr_list	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_dock	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_raw_days	integer	1	10	
MFGPROD	PUB	idh_hist	idh_fab_days	integer	1	10	
MFGPROD	PUB	idh_hist	idh_rbkt_days	integer	1	10	
MFGPROD	PUB	idh_hist	idh_rbkt_weeks	integer	1	10	
MFGPROD	PUB	idh_hist	idh_rbkt_mths	integer	1	10	
MFGPROD	PUB	idh_hist	idh_sched_chgd	bit	1	1	
MFGPROD	PUB	idh_hist	idh_pastdue	varchar	1	30	
MFGPROD	PUB	idh_hist	idh_drp_ref	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_upd_isb	bit	1	1	
MFGPROD	PUB	idh_hist	idh_ca_nbr	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_car_load	bit	1	1	
MFGPROD	PUB	idh_hist	idh_ca_line	integer	1	10	
MFGPROD	PUB	idh_hist	idh_qty_cons	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_qty_ret	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_qty_pend	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_to_loc	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_to_site	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_ln_ref	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_to_ref	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_qty_exch	numeric	1	38	
MFGPROD	PUB	idh_hist	idh_warr_start	date	1	10	
MFGPROD	PUB	idh_hist	idh_sad_line	integer	1	10	
MFGPROD	PUB	idh_hist	idh_mod_userid	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_mod_date	date	1	10	
MFGPROD	PUB	idh_hist	idh_pricing_dt	date	1	10	
MFGPROD	PUB	idh_hist	idh_sv_code	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_for_serial	varchar	1	50	
MFGPROD	PUB	idh_hist	idh__qadc01	varchar	1	80	
MFGPROD	PUB	idh_hist	idh__qadc02	varchar	1	80	
MFGPROD	PUB	idh_hist	idh__qadc03	varchar	1	80	
MFGPROD	PUB	idh_hist	idh__qadc04	varchar	1	80	
MFGPROD	PUB	idh_hist	idh__qadc05	varchar	1	80	
MFGPROD	PUB	idh_hist	idh__qadc06	varchar	1	80	
MFGPROD	PUB	idh_hist	idh__qadi01	integer	1	10	
MFGPROD	PUB	idh_hist	idh__qadi02	integer	1	10	
MFGPROD	PUB	idh_hist	idh__qadi03	integer	1	10	
MFGPROD	PUB	idh_hist	idh__qadi04	integer	1	10	
MFGPROD	PUB	idh_hist	idh__qadd01	numeric	1	38	
MFGPROD	PUB	idh_hist	idh__qadd02	numeric	1	38	
MFGPROD	PUB	idh_hist	idh__qadd03	numeric	1	38	
MFGPROD	PUB	idh_hist	idh__qadd04	numeric	1	38	
MFGPROD	PUB	idh_hist	idh__qadd05	numeric	1	38	
MFGPROD	PUB	idh_hist	idh__qadl01	bit	1	1	
MFGPROD	PUB	idh_hist	idh__qadl02	bit	1	1	
MFGPROD	PUB	idh_hist	idh__qadl03	bit	1	1	
MFGPROD	PUB	idh_hist	idh__qadl04	bit	1	1	
MFGPROD	PUB	idh_hist	idh__qadl05	bit	1	1	
MFGPROD	PUB	idh_hist	idh__qadt01	date	1	10	
MFGPROD	PUB	idh_hist	idh__qadt02	date	1	10	
MFGPROD	PUB	idh_hist	idh__qadt03	date	1	10	
MFGPROD	PUB	idh_hist	idh__qadt04	date	1	10	
MFGPROD	PUB	idh_hist	idh__qadt05	date	1	10	
MFGPROD	PUB	idh_hist	idh_bonus	bit	0	1	
MFGPROD	PUB	idh_hist	idh_btb_type	varchar	0	30	
MFGPROD	PUB	idh_hist	idh_btb_po	varchar	0	80	
MFGPROD	PUB	idh_hist	idh_btb_pod_line	integer	0	10	
MFGPROD	PUB	idh_hist	idh_btb_vend	varchar	0	80	
MFGPROD	PUB	idh_hist	idh_exp_del	date	1	10	
MFGPROD	PUB	idh_hist	idh_cfg_type	varchar	1	30	
MFGPROD	PUB	idh_hist	idh_div	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_pl_priority	integer	1	10	
MFGPROD	PUB	idh_hist	idh_prig1	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_prig2	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_sub	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_dsc_project	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_dsc_sub	varchar	1	80	
MFGPROD	PUB	idh_hist	idh_promise_date	date	1	10	
MFGPROD	PUB	idh_hist	idh_modelyr	varchar	0	30	
MFGPROD	PUB	idh_hist	idh_custref	varchar	0	80	
MFGPROD	PUB	idh_hist	idh_domain	varchar	0	8	
MFGPROD	PUB	idh_hist	oid_idh_hist	numeric	0	38	
MFGPROD	PUB	idhlc_hist	idhlc_inv_nbr	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc_nbr	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc_line	integer	0	10	
MFGPROD	PUB	idhlc_hist	idhlc_sub_line	integer	0	10	
MFGPROD	PUB	idhlc_hist	idhlc_trl	varchar	0	30	
MFGPROD	PUB	idhlc_hist	idhlc_charge_category	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc_part	varchar	0	30	
MFGPROD	PUB	idhlc_hist	idhlc_price	numeric	0	38	
MFGPROD	PUB	idhlc_hist	idhlc_charge_type	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc_qty_inv	numeric	0	38	
MFGPROD	PUB	idhlc_hist	idhlc_um	varchar	0	30	
MFGPROD	PUB	idhlc_hist	idhlc_desc	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc_desc1	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc_desc2	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc_fr_class	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc_fr_wt	numeric	0	38	
MFGPROD	PUB	idhlc_hist	idhlc_fr_wt_um	varchar	0	30	
MFGPROD	PUB	idhlc_hist	idhlc_prodline	varchar	0	30	
MFGPROD	PUB	idhlc_hist	idhlc_taxable	bit	0	1	
MFGPROD	PUB	idhlc_hist	idhlc_taxc	varchar	0	30	
MFGPROD	PUB	idhlc_hist	idhlc_tax_env	varchar	0	30	
MFGPROD	PUB	idhlc_hist	idhlc_tax_usage	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc_acct	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc_sub	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc_cc	varchar	0	30	
MFGPROD	PUB	idhlc_hist	idhlc_project	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc_mod_userid	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc_mod_date	date	1	10	
MFGPROD	PUB	idhlc_hist	idhlc_userc01	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc_userc02	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc__qadc01	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc__qadc02	varchar	0	80	
MFGPROD	PUB	idhlc_hist	idhlc_domain	varchar	0	8	
MFGPROD	PUB	idhlc_hist	oid_idhlc_hist	numeric	0	38	
MFGPROD	PUB	idhr_hist	idhr_div	varchar	1	80	
MFGPROD	PUB	idhr_hist	idhr_group	varchar	1	80	
MFGPROD	PUB	idhr_hist	idhr_inv_nbr	varchar	1	80	
MFGPROD	PUB	idhr_hist	idhr_line	integer	1	10	
MFGPROD	PUB	idhr_hist	idhr_nbr	varchar	1	80	
MFGPROD	PUB	idhr_hist	idhr_pricing	integer	1	10	
MFGPROD	PUB	idhr_hist	idhr_seq	integer	1	10	
MFGPROD	PUB	idhr_hist	idhr_type	integer	1	10	
MFGPROD	PUB	idhr_hist	idhr_user1	varchar	1	80	
MFGPROD	PUB	idhr_hist	idhr_user2	varchar	1	80	
MFGPROD	PUB	idhr_hist	idhr__qadc01	varchar	1	80	
MFGPROD	PUB	idhr_hist	idhr__qadc02	varchar	1	80	
MFGPROD	PUB	idhr_hist	idhr__qadc03	varchar	1	80	
MFGPROD	PUB	idhr_hist	idhr__qadd01	numeric	1	38	
MFGPROD	PUB	idhr_hist	idhr__qadd02	numeric	1	38	
MFGPROD	PUB	idhr_hist	idhr__qadi01	integer	1	10	
MFGPROD	PUB	idhr_hist	idhr__qadi02	integer	1	10	
MFGPROD	PUB	idhr_hist	idhr__qadl01	bit	1	1	
MFGPROD	PUB	idhr_hist	idhr__qadl02	bit	1	1	
MFGPROD	PUB	idhr_hist	idhr__qadt01	date	1	10	
MFGPROD	PUB	idhr_hist	idhr__qadt02	date	1	10	
MFGPROD	PUB	idhr_hist	idhr_domain	varchar	0	8	
MFGPROD	PUB	idhr_hist	oid_idhr_hist	numeric	0	38	
MFGPROD	PUB	ie_mstr	ie_incl_memo	bit	1	1	
MFGPROD	PUB	ie_mstr	ie_mode_transp	varchar	1	30	
MFGPROD	PUB	ie_mstr	ie_nat_trans	varchar	1	30	
MFGPROD	PUB	ie_mstr	ie_nbr	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie_port_arrdisp	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie_port_transh	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie_stat_proc	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie_terms_deliv	varchar	1	30	
MFGPROD	PUB	ie_mstr	ie_type	varchar	1	30	
MFGPROD	PUB	ie_mstr	ie_userid	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie_mod_date	date	1	10	
MFGPROD	PUB	ie_mstr	ie_region	varchar	1	30	
MFGPROD	PUB	ie_mstr	ie_ctry_desdisp	varchar	1	30	
MFGPROD	PUB	ie_mstr	ie__chr01	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie__chr02	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie__chr03	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie__chr04	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie__chr05	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie__log01	bit	1	1	
MFGPROD	PUB	ie_mstr	ie__log02	bit	1	1	
MFGPROD	PUB	ie_mstr	ie__qadc01	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie__qadc02	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie__qadc03	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie__qadc04	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie__qadc05	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie__qadl01	bit	1	1	
MFGPROD	PUB	ie_mstr	ie__qadl02	bit	1	1	
MFGPROD	PUB	ie_mstr	ie_user1	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie_user2	varchar	1	80	
MFGPROD	PUB	ie_mstr	ie_correction	bit	0	1	
MFGPROD	PUB	ie_mstr	ie_orig_doc	varchar	0	80	
MFGPROD	PUB	ie_mstr	ie_orig_year	integer	0	10	
MFGPROD	PUB	ie_mstr	ie_orig_month	integer	0	10	
MFGPROD	PUB	ie_mstr	ie_affiliation	varchar	0	30	
MFGPROD	PUB	ie_mstr	ie_domain	varchar	0	8	
MFGPROD	PUB	ie_mstr	oid_ie_mstr	numeric	0	38	
MFGPROD	PUB	iec_ctrl	iec_authority	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec_agent	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec_agent_id	varchar	1	30	
MFGPROD	PUB	iec_ctrl	iec_com_code	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec_declarant	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec_declarant_id	varchar	1	30	
MFGPROD	PUB	iec_ctrl	iec_flow_arr	varchar	1	30	
MFGPROD	PUB	iec_ctrl	iec_flow_disp	varchar	1	30	
MFGPROD	PUB	iec_ctrl	iec_incl_memo	bit	1	1	
MFGPROD	PUB	iec_ctrl	iec_int_com_code	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec_mode_transp	varchar	1	30	
MFGPROD	PUB	iec_ctrl	iec_nat_trans	varchar	1	30	
MFGPROD	PUB	iec_ctrl	iec_net_wt_min	numeric	1	38	
MFGPROD	PUB	iec_ctrl	iec_net_wt_um	varchar	1	30	
MFGPROD	PUB	iec_ctrl	iec_port_arrdisp	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec_port_transh	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec_ref_logic	varchar	1	30	
MFGPROD	PUB	iec_ctrl	iec_stat_proc	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec_terms_deliv	varchar	1	30	
MFGPROD	PUB	iec_ctrl	iec_use_instat	bit	1	1	
MFGPROD	PUB	iec_ctrl	iec__qadi02	integer	1	10	
MFGPROD	PUB	iec_ctrl	iec_userid	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec_mod_date	date	1	10	
MFGPROD	PUB	iec_ctrl	iec__qadi01	integer	1	10	
MFGPROD	PUB	iec_ctrl	iec_region	varchar	1	30	
MFGPROD	PUB	iec_ctrl	iec_declaration_id	integer	1	10	
MFGPROD	PUB	iec_ctrl	iec__chr01	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec__chr02	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec__chr03	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec__chr04	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec__dec01	numeric	1	38	
MFGPROD	PUB	iec_ctrl	iec__log01	bit	1	1	
MFGPROD	PUB	iec_ctrl	iec__log02	bit	1	1	
MFGPROD	PUB	iec_ctrl	iec__qadc01	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec__qadc02	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec__qadc03	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec__qadc04	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec__qadd01	numeric	1	38	
MFGPROD	PUB	iec_ctrl	iec__qadl01	bit	1	1	
MFGPROD	PUB	iec_ctrl	iec__qadl02	bit	1	1	
MFGPROD	PUB	iec_ctrl	iec_impexp	bit	1	1	
MFGPROD	PUB	iec_ctrl	iec_user1	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec_user2	varchar	1	80	
MFGPROD	PUB	iec_ctrl	iec_act_in_type_list	varchar	0	80	
MFGPROD	PUB	iec_ctrl	iec_act_ex_type_list	varchar	0	80	
MFGPROD	PUB	iec_ctrl	iec_corr_flow_arr	varchar	0	30	
MFGPROD	PUB	iec_ctrl	iec_corr_flow_disp	varchar	0	30	
MFGPROD	PUB	iec_ctrl	iec_use_extrastat	bit	0	1	
MFGPROD	PUB	iec_ctrl	iec_container	bit	0	1	
MFGPROD	PUB	iec_ctrl	iec_preference	integer	0	10	
MFGPROD	PUB	iec_ctrl	iec_domain	varchar	0	8	
MFGPROD	PUB	iec_ctrl	oid_iec_ctrl	numeric	0	38	
MFGPROD	PUB	ied_det	ied_com_code	varchar	1	80	
MFGPROD	PUB	ied_det	ied_ctry_origin	varchar	1	30	
MFGPROD	PUB	ied_det	ied_line	integer	1	10	
MFGPROD	PUB	ied_det	ied_mode_transp	varchar	1	30	
MFGPROD	PUB	ied_det	ied_nat_trans	varchar	1	30	
MFGPROD	PUB	ied_det	ied_nbr	varchar	1	80	
MFGPROD	PUB	ied_det	ied_port_arrdisp	varchar	1	80	
MFGPROD	PUB	ied_det	ied_port_transh	varchar	1	80	
MFGPROD	PUB	ied_det	ied_stat_proc	varchar	1	80	
MFGPROD	PUB	ied_det	ied_terms_deliv	varchar	1	30	
MFGPROD	PUB	ied_det	ied_type	varchar	1	30	
MFGPROD	PUB	ied_det	ied_userid	varchar	1	80	
MFGPROD	PUB	ied_det	ied_mod_date	date	1	10	
MFGPROD	PUB	ied_det	ied_ctry_desdisp	varchar	1	30	
MFGPROD	PUB	ied_det	ied_intrastat	bit	1	1	
MFGPROD	PUB	ied_det	ied_region	varchar	1	30	
MFGPROD	PUB	ied_det	ied__chr01	varchar	1	80	
MFGPROD	PUB	ied_det	ied__chr02	varchar	1	80	
MFGPROD	PUB	ied_det	ied__chr03	varchar	1	80	
MFGPROD	PUB	ied_det	ied__chr04	varchar	1	80	
MFGPROD	PUB	ied_det	ied__chr05	varchar	1	80	
MFGPROD	PUB	ied_det	ied__dec01	numeric	1	38	
MFGPROD	PUB	ied_det	ied__dec02	numeric	1	38	
MFGPROD	PUB	ied_det	ied__dec03	numeric	1	38	
MFGPROD	PUB	ied_det	ied__dec04	numeric	1	38	
MFGPROD	PUB	ied_det	ied__dec05	numeric	1	38	
MFGPROD	PUB	ied_det	ied__dte01	date	1	10	
MFGPROD	PUB	ied_det	ied__dte02	date	1	10	
MFGPROD	PUB	ied_det	ied__dte03	date	1	10	
MFGPROD	PUB	ied_det	ied__dte04	date	1	10	
MFGPROD	PUB	ied_det	ied__dte05	date	1	10	
MFGPROD	PUB	ied_det	ied__log01	bit	1	1	
MFGPROD	PUB	ied_det	ied__log02	bit	1	1	
MFGPROD	PUB	ied_det	ied__log03	bit	1	1	
MFGPROD	PUB	ied_det	ied__qadc01	varchar	1	80	
MFGPROD	PUB	ied_det	ied__qadc02	varchar	1	80	
MFGPROD	PUB	ied_det	ied__qadc03	varchar	1	80	
MFGPROD	PUB	ied_det	ied__qadc04	varchar	1	80	
MFGPROD	PUB	ied_det	ied__qadc05	varchar	1	80	
MFGPROD	PUB	ied_det	ied__qadd01	numeric	1	38	
MFGPROD	PUB	ied_det	ied__qadd02	numeric	1	38	
MFGPROD	PUB	ied_det	ied__qadd03	numeric	1	38	
MFGPROD	PUB	ied_det	ied__qadd04	numeric	1	38	
MFGPROD	PUB	ied_det	ied__qadd05	numeric	1	38	
MFGPROD	PUB	ied_det	ied__qadl01	bit	1	1	
MFGPROD	PUB	ied_det	ied__qadl02	bit	1	1	
MFGPROD	PUB	ied_det	ied__qadl03	bit	1	1	
MFGPROD	PUB	ied_det	ied__qadl04	bit	1	1	
MFGPROD	PUB	ied_det	ied__qadl05	bit	1	1	
MFGPROD	PUB	ied_det	ied__qadt01	date	1	10	
MFGPROD	PUB	ied_det	ied__qadt02	date	1	10	
MFGPROD	PUB	ied_det	ied__qadt03	date	1	10	
MFGPROD	PUB	ied_det	ied__log04	bit	1	1	
MFGPROD	PUB	ied_det	ied__log05	bit	1	1	
MFGPROD	PUB	ied_det	ied__log06	bit	1	1	
MFGPROD	PUB	ied_det	ied_user1	varchar	1	80	
MFGPROD	PUB	ied_det	ied_user2	varchar	1	80	
MFGPROD	PUB	ied_det	ied_shipvia	varchar	0	30	
MFGPROD	PUB	ied_det	ied_affiliation	varchar	0	30	
MFGPROD	PUB	ied_det	ied_item_spec	varchar	0	30	
MFGPROD	PUB	ied_det	ied_csa	integer	0	10	
MFGPROD	PUB	ied_det	ied_container	bit	0	1	
MFGPROD	PUB	ied_det	ied_preference	integer	0	10	
MFGPROD	PUB	ied_det	ied_decl_region	varchar	0	30	
MFGPROD	PUB	ied_det	ied_req_nbr	varchar	0	80	
MFGPROD	PUB	ied_det	ied_trnbr	integer	0	10	
MFGPROD	PUB	ied_det	ied_domain	varchar	0	8	
MFGPROD	PUB	ied_det	oid_ied_det	numeric	0	38	
MFGPROD	PUB	ieh_hist	ieh_addr	varchar	1	80	
MFGPROD	PUB	ieh_hist	ieh_com_code	varchar	1	80	
MFGPROD	PUB	ieh_hist	ieh_ctry_desdisp	varchar	1	30	
MFGPROD	PUB	ieh_hist	ieh_ctry_origin	varchar	1	30	
MFGPROD	PUB	ieh_hist	ieh_authority	varchar	1	80	
MFGPROD	PUB	ieh_hist	ieh_decl_period	varchar	1	30	
MFGPROD	PUB	ieh_hist	ieh_decl_year	varchar	1	30	
MFGPROD	PUB	ieh_hist	ieh_decl_date	date	1	10	
MFGPROD	PUB	ieh_hist	ieh_declarant	varchar	1	80	
